Tenant Name,Tenant ID,Application ID,Application Name,Pod Name,Pod Namespace,Pod Status,Container ID,Image Name,Image ID,Container Start Date,Container Exposed Port ,Compliance_Status
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-dbnw8,logging,Running,docker://d2e45cf2b4c3b2313f81e59fb6588e2f72922b6bd8f562569234f07cb0bb9278,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:35Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-dcfwz,logging,Running,docker://5199266deb705e179b73a4c6b3ed2d25545efffce825665c98af9d7b077d672d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:52Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-dhdw4,logging,Running,docker://1f53e02a9ef3f139315aa7b0951aa159f5865cab99c6ed35098d267211ec9843,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:40Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-dldh2,logging,Running,docker://dbc08d39b596e9064b104b91c4224d716ac9eb6f9dcbdb6cec94c33853e19850,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:03Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-dnsml,logging,Running,docker://2e1276b3b85cf217c36b79c4fb97a62e3dd88d58ae99a93bc2f13e566da5f538,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:12Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-ds5ck,logging,Running,docker://dee6f03bb302eb391b0580563779d1105153d173dff5e81a46664e58dde08220,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:33Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-dvlcn,logging,Running,docker://5b790512fc4106749654d9d3b0066a7f61e7c9041c47025304196b05e3ae3420,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:24Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-f2pv8,logging,Running,docker://1fcce9429c68a2098a72ab5fefe90974abe637ab716dcf342523cd84bb217f15,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:42Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-f66f4,logging,Running,docker://b51c9316350c9d37de84fc61cf7d36162959a2e848654e20e8c29fe828f0ba45,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:01Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-f8qv7,logging,Running,docker://d0b2cacd50d6b614acb8f4c024460c14e18d46bfd782a00e457e97585f79074e,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:21Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-f974g,logging,Running,docker://553184b7203069794887f307dd7c6a3f224b339b079f563c516194e72ab5925d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:16Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-fp7sh,logging,Running,docker://59cc671f49fac9508f6c7fad4b86c22a38adc05e1e4d76769bb661faeb1c4d04,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:15Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-fxkv4,logging,Running,docker://86410b36aaa8a05b1e4121477415e97afc7844a40985332aeb238037a67ccd3f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:21Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-g2xw6,logging,Running,docker://1491b312a9d5734f4002061972b9ea2fc8c2a4bc309d9b2b7aa46c2c0d083f51,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:20Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-g8tth,logging,Running,docker://57a8e54db2ccbf1083644967af09f149833ae7d39fcf516f8732ca9beac0fb34,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:26Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-gdsp8,logging,Running,docker://ae7100a3e41fae7181edda5ce917734dc6225824536f0a5efa93dd33ab911350,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:30Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-gf286,logging,Running,docker://772fcb6d6e08e21d98f3650a4f1d5870896c9fdc2e2a92429183e1d572992d03,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:31Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-gfs4p,logging,Running,docker://c130bdf4bf9db9024917d04db9aaad1ceee8a32a06dbbd793e3089dacd774752,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:02Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-gjpws,logging,Running,docker://69690d20a7040625344185df33422e56013ef08420c6f53909b45e15f752ea07,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:29Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-h5qc8,logging,Running,docker://508027c4d58d1f152d72af6d1f54f16afd583819eba78642c207d0d00fd7b021,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:44Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-h6d4n,logging,Running,docker://5833cdc3336c35210d12924d5ea32e634bde73c456327f1fe70ed4f11d83b847,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:26Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-h8b5b,logging,Running,docker://23c19634125b967760c8df11e437da6165dae54c8bbe8220e5bc24a4dc20296d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:35Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-hc5l2,logging,Running,docker://6ab7a4455bff552d09a4a300664716161bed3d3f2c5bd458ba7a356dcd89346e,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:25Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-hqj82,logging,Running,docker://0439cf36dbf4601565dd7e732255e840d3313b98a594264c01ac563b89a97b1c,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:35Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-hvgqr,logging,Running,docker://4c3bbdbc82bc9377d2c8d7b07f800436738fbfb6e4551b390ee63bdc464be607,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:05Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-jfjxz,logging,Running,docker://7ac3b6dfcbcfd26a33196390714e984a4821a2147befaa3d49de1dad08d9b81b,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:17Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-jjbsf,logging,Running,docker://7363c379b158bf11699f433aa365545f808969c9fdec364c6bbfe8857a77786e,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T12:02:22Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-jl8qn,logging,Running,docker://2eabafca0f4aef66f20e62420c2fd43c9b8ed9120352b71419d5d9aed9cf0e7f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:24Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-jmgsf,logging,Running,docker://44eaed578bf69e1416e9c5f136795760bb39a6420c1e503988d7f8e2bc51027e,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:58Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-jqdtt,logging,Running,docker://03cffd78d350137ab0a37bf52ae26e152942ea87c38eb7591c702b4e863ddd7c,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:30Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-jzl97,logging,Running,docker://1772918dc64c79724ce62e5903e8e025f72ad02703d12c47b547296ff3bfe331,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:36Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-k446m,logging,Running,docker://bc5635b801307c7ac02d323420f04b26a1c08661a52f2237af11fa103bd49648,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:52Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-k49rf,logging,Running,docker://e498ffe3642e8b5473335f60a3bd4c0dd8354782abdcad02ddabd95e8278d65f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:17Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-k5rhf,logging,Running,docker://fda886491cba2e054d58801845e2bb60d2d1f5db6dfa4009365a843a637a3929,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:56Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-k64gc,logging,Running,docker://f97ae6ce91f9dc34338351c310486364d84b26fcc135ca27029445798be7810e,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T10:11:17Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-kk4s9,logging,Running,docker://edc6ae0eaefe9c3955eeeed8b8fe2d0138e5c96c0198db299804b7902bb2974d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:38Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-kmfsk,logging,Running,docker://8d011665768da911a53520645e254f258dece9cd35e09b5e7c3f7e95f8f11029,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:03Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-kqct4,logging,Running,docker://4ae41501f976382b742fe59f8fdbda454d7d775ae1e60247532af7a8b7fa9c3f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:02Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-krvb8,logging,Running,docker://760bfd49e9a36e52d86eb9efeb86792e90fee408944efe719b67f7b7a2662444,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:11Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-llgms,logging,Running,docker://c30d514fa146bf1b3e18f7cc46ae212ceebb38bc7fbbba52fdb0af0bcd862d70,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-17T19:31:54Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-lr7jf,logging,Running,docker://b51dad8b35022e6af627dac607a97b5f91126998d3196e0121e79fc661e3fc2a,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T09:29:14Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-lrb59,logging,Running,docker://64e86bde6d317f2590fe5092c700054cce24b4eb0cea0a2447a5e505a295377c,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:51Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-lxkdk,logging,Running,docker://7e3eade8bd814a24649a9b82e5062a2bb17baaab0c09570840454577b0d2280d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:05Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-lxs8b,logging,Running,docker://1a6212c6cb19ce5be87ec033697f992b9a9aafd10f01a35bc79f3bd1b240124d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:29Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-m29qg,logging,Running,docker://db344fe2b5a19a21167dbc67eb88bc131fc1237276aac03cf9cba676ddee821e,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:10Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-mbms8,logging,Running,docker://4cd64c6ab1de8a313a1c92c7402f86252f8df54b6a0ca46c32ca0a0cdca34c22,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:25Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-mftlc,logging,Running,docker://c44688f57c189b75451bf00fe9030136ca0836c51981612f09ac003233a68f26,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:25Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-mmlf5,logging,Running,docker://76a4f869d02c4c618b84b8a33801b913d7e93d2474d9626146e0826c4c2a1d04,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:21Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-mrcbk,logging,Running,docker://b3558c1d6ef1eb425d77278ece4f79218da27192696fcb1190f68bb24778e868,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:43:48Z,None,Non-compliant
logging,8b1bbd79-568d-11e8-bab4-fa163e463fb4,None,None,logging-fluentd-n5tn5,logging,Running,docker://c28c1b5d7160433b0a6e5f057cd46e3a960613615534be500996ad8095d57b50,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-14T08:44:11Z,None,Non-compliant
